CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB
2023,8,09011110,21,249,MG,1,717600,4205,4203920,14582392
2023,9,10059010,10,386,TO,1,317903,20073500,20073500,4577361
2023,5,10062020,10,232,RJ,1,717600,520,520,686
2023,12,09011110,21,160,MG,1,817800,21144,17335233,56268061
2023,12,10059010,10,161,PR,1,927700,31260496,31260496,7002357
2023,5,10063021,10,776,MA,1,317903,350,350,628
2023,8,10059010,10,383,MT,1,217800,66718065,66718065,15979637
2023,10,10059010,10,190,MA,1,317903,14474316,14474316,3163219
2023,8,09011110,21,87,ES,1,817800,4953,4953400,12041994
2023,6,09011110,21,149,SP,1,817800,653,653200,2875224
2023,7,07082000,10,580,PR,1,917800,25,25,69
2023,3,12019000,21,607,MT,1,210200,24377,24375423,13560577
2023,8,10061092,10,301,SC,1,927502,100,100,63
2023,6,12019000,21,59,RO,1,227600,38815,38814499,18278794
2023,10,10059010,10,858,ND,1,917800,300000,88283,42376
2023,9,12019000,21,369,PR,1,1017700,3027,3027016,1556315
2023,10,10063021,10,728,RS,1,1017700,198800,198800,79520
2023,4,10059010,10,858,SC,1,917800,70974,70974,20299
2023,1,11042300,10,434,ES,1,727600,14,14,28
2023,11,09011110,21,158,ES,7,1017500,25,24900,64531
2023,4,07133319,10,337,RR,7,260152,490,490,844
2023,12,10063021,10,232,SC,4,817700,4,4,4
2023,7,07133399,10,741,SC,1,917800,25,25,122
2023,1,09011110,21,275,ES,1,717600,60,60550,468695
2023,10,10059010,10,245,MT,1,317903,80731443,80731443,18012580
2023,10,07082000,10,434,PR,1,917800,80,80,168
2023,1,09011110,21,169,MG,1,817800,2628,2630230,8181760
2023,4,07133399,10,580,RJ,1,717600,5,5,22
2023,6,10063021,10,351,SP,1,817800,987,987,1678
2023,2,10063011,10,780,PR,1,917800,300,300,589
2023,7,10063011,10,845,SC,7,1010252,19200,19200,12253
2023,9,12019000,21,160,PI,1,317903,125892,125891686,63660381
2023,7,07133190,10,476,RJ,1,717800,5,5,15
2023,8,10059010,10,160,PI,1,317903,13425369,13425369,2975024
2023,9,07133399,10,434,SC,1,927800,10,10,89
2023,9,09011110,21,63,ES,1,817800,818,818973,2286556
2023,5,07134090,10,232,RJ,1,812051,5,5,35
2023,3,12019000,21,59,MT,1,217800,17784,17784615,10101483
2023,7,12019000,21,863,MT,1,217800,3367,3367200,1531032
2023,11,09011110,21,87,MG,1,717800,275,274920,864027
2023,3,12019000,21,81,MT,1,817800,36982,36981549,18484664
2023,11,09011110,21,573,SP,1,817800,684,685307,2312479
2023,6,12019000,21,160,BA,1,517800,324796,324800429,163630842
2023,8,12019000,21,81,PR,1,917800,56918,56920024,30351749
2023,3,12019000,21,827,RO,1,210200,11481,11480660,6687025
2023,8,10059010,10,53,MG,1,817800,7198157,7198157,1862832
2023,12,10063021,10,476,ES,1,727600,1597,1597,2810
2023,7,10063021,10,434,SP,1,917800,1000,1000,1356
2023,6,09011110,21,827,ES,1,717800,1795,237600,877198
2023,9,07133319,10,160,RS,1,1017700,5,5,19
2023,5,09011110,21,245,MG,1,717600,518,519905,1863037
2023,4,10063021,10,249,MG,1,817800,3000,3000,3593
2023,12,11042300,10,249,GO,1,927800,24000,24000,19468
2023,12,10063021,10,83,AL,1,420154,40,40,77
2023,3,10059010,10,190,PI,1,317903,8983601,8983601,2911314
2023,7,12019000,21,160,DF,1,727600,15200,15201129,7308587
2023,12,09011110,21,676,SP,1,817800,408,406397,1347435
2023,11,10059010,10,317,MT,1,217800,69780457,69780457,16514596
2023,6,09011110,21,149,MG,1,817800,1509,1509610,5829627
2023,5,12019000,21,160,DF,1,817800,20501,20500776,10797528
2023,1,07133399,10,607,AM,1,227600,8,8,79
2023,3,09011110,21,383,MG,1,717800,19,19175,89260
2023,4,07082000,10,580,CE,1,317900,5,5,21
2023,9,07133190,10,434,SP,1,817800,84,84,361
2023,9,10051000,10,586,PR,7,917500,1121076,1121076,9630162
2023,3,07133399,10,386,SP,1,817800,1500,1500,3202
2023,11,09011110,21,474,ES,1,717600,212,211200,587623
2023,1,07081000,10,232,SP,1,817800,6,6,42
2023,8,07134090,10,434,RJ,1,717800,7,7,47
2023,3,10059010,10,190,MT,1,917800,1424668,1424668,427440
2023,9,10059010,10,245,TO,1,317903,159986759,159986759,37246201
2023,4,12019000,21,827,MT,1,210200,26081,26080810,13474390
2023,2,10063021,10,43,CE,1,317900,5,5,7
2023,11,07133329,10,467,SP,1,917800,4,4,13
2023,10,11042300,10,249,SP,1,817800,2310,2310,2091
2023,4,09011110,21,251,MG,1,717800,115,115125,438621
2023,9,09011110,21,403,MG,1,817800,307,307200,1010707
2023,6,07133399,10,586,PR,7,917500,480,480,830
2023,11,11042300,10,165,MG,1,817800,960,960,2096
2023,11,07133319,10,586,PR,7,917500,4500,4500,5676
2023,9,12019000,21,858,MA,1,317903,28449,28447634,14436707
2023,5,07133329,10,476,SP,1,817800,11,11,28
2023,12,09011110,21,607,MG,1,717800,229,230275,756371
2023,12,07133399,10,434,SP,1,717800,10,10,28
2023,7,07082000,10,137,PR,1,927700,32,32,119
2023,6,10061092,10,80,PA,1,217800,150,150,421
2023,10,10059010,10,399,MA,1,317903,14732290,14732290,3242603
2023,9,10059010,10,493,TO,1,217800,700000,700000,164640
2023,2,09011110,21,59,BA,1,717600,60,60000,186000
2023,2,07131090,10,399,RJ,1,717800,2,2,7
2023,7,11042300,10,573,GO,1,917800,22000,22000,22459
2023,2,10059010,10,190,GO,1,927700,3492868,3492868,1052280
2023,11,07081000,10,476,SC,1,927700,20,20,15
2023,12,07133399,10,80,SP,1,717600,5,5,15
2023,5,07133990,10,741,SP,1,817800,10,10,22
2023,4,10063021,10,589,MT,7,230154,256010,256010,204062
2023,8,07133329,10,434,SP,1,817800,26,26,90
2023,11,10059010,10,365,MG,1,817800,498046,498046,106347
2023,6,10063021,10,476,ES,1,717800,120,120,184
2023,3,10059010,10,59,MA,1,317903,47312449,47312449,14000925
2023,7,07133590,10,467,PR,1,917800,10,10,15
2023,4,10062010,10,741,SC,1,927502,500,500,804
2023,11,09011110,21,603,MG,1,817800,761,461600,1459529
2023,10,10063021,10,845,RS,7,1017502,29000,29000,14065
2023,6,10063021,10,77,RJ,1,717800,99,99,256
2023,10,10059010,10,858,PR,1,917800,37317354,37317354,7979939
2023,4,10063021,10,163,SP,1,817800,2335,2335,2541
2023,5,12019000,21,850,RR,7,260151,30,30000,12128
2023,10,07133319,10,580,PA,0,210200,20,20,45
2023,3,07133590,10,476,AP,1,240152,2,2,9
2023,9,07134090,10,580,SP,1,817800,170,170,791
2023,11,07133399,10,580,ES,1,727600,45,45,235
2023,11,07081000,10,434,SP,1,817800,10,10,28
2023,6,10051000,10,160,SP,4,817700,5,5,9
2023,12,10063021,10,434,RJ,1,717800,156,156,306
2023,7,10059010,10,337,AM,7,260152,1100,1100,420
2023,6,09011110,21,246,MG,1,817800,338,338350,1212444
2023,9,07134090,10,476,SC,1,927502,13,13,58
2023,2,09011110,21,249,ES,1,817800,80,80000,184714
2023,10,10059010,10,589,MT,1,917800,896418,896418,684626
2023,10,10063021,10,190,ES,1,817800,120,120,173
2023,3,10062010,10,476,PR,1,917800,475,475,607
2023,8,12019000,21,858,SP,1,1017700,410,410786,214399
2023,9,07133190,10,476,SP,1,917800,10,10,57
2023,8,09011110,21,827,MG,1,717800,1178,1180972,3720465
2023,2,07131090,10,628,SP,1,817800,21,21,126
2023,10,09011110,21,149,SP,1,817800,291,290995,1081149
2023,1,10059010,10,190,SP,1,817800,9936743,9936743,3015939
2023,11,10051000,10,586,MG,7,917500,1153837,1153837,4931538
2023,5,07133329,10,351,SC,1,927502,30,30,80
2023,7,07133399,10,476,MA,1,317903,13,13,71
2023,4,10063021,10,190,CE,1,317900,100,100,124
2023,11,07133190,10,244,MT,1,917800,906550,906550,670676
2023,4,09011110,21,161,MG,1,717800,38,38400,130176
2023,10,10059010,10,365,MS,1,927700,235478,235478,50899
2023,12,12019000,21,589,AC,7,230154,25,25000,9029
2023,7,07133190,10,275,CE,1,317900,10,10,47
2023,12,10051000,10,63,MG,4,817700,97,97,341
2023,1,10063011,10,190,RS,1,1017700,250,250,164
2023,4,09011110,21,399,SP,1,817800,1170,1174593,4238532
2023,6,10063011,10,434,MA,1,317903,200,200,198
2023,2,10059010,10,399,PA,1,317903,350055,350055,104089
2023,7,10059010,10,399,SP,1,817800,905929,905929,183569
2023,9,10063021,10,160,SP,1,817800,45,45,45
2023,9,10059010,10,369,MT,1,927700,5508495,5508495,1139873
2023,8,10061092,10,580,RS,1,1017700,10650000,10650000,4240787
2023,4,12019000,21,160,BA,1,517800,260512,260513154,139576595
2023,10,09011110,21,244,MG,1,717800,149,151200,520921
2023,3,10063011,10,361,PR,1,917800,50,50,66
2023,11,10059010,10,160,PI,1,317903,54338459,54338459,12103519
2023,7,10063021,10,476,SP,1,812051,250,250,743
2023,11,10061092,10,741,AM,1,227600,50,50,66
2023,10,10059010,10,827,RO,1,227600,10406350,10406350,2038396
2023,7,12019000,21,160,GO,1,727600,228169,228168139,106736531
2023,3,10063021,10,467,RS,1,1017700,850,850,1349
2023,9,09011110,21,498,MG,1,717600,307,307200,926016
2023,3,07133319,10,434,MA,1,317903,12,12,56
2023,9,09011110,21,169,ES,1,717600,1105,1105400,2678346
2023,2,10059010,10,240,MT,1,917800,1721200,1721200,1239818
2023,7,10059010,10,858,SP,1,817800,6985343,6985343,1497429
2023,1,10059010,10,647,MT,1,217800,17465340,17465340,4555492
2023,6,10063021,10,127,RS,1,1017700,1452280,1452280,1003463
2023,7,09011110,21,301,MG,1,817800,1188,1189825,4727293
2023,12,10059010,10,399,SP,1,927700,90339,90339,20414
2023,2,12019000,21,776,PA,1,217800,8742,8742694,4899259
2023,7,07082000,10,467,SP,1,817800,10,10,12
2023,1,10059010,10,169,PA,1,317903,525823,525823,148399
2023,2,07134090,10,476,RJ,1,717800,37,37,234
2023,6,10063011,10,476,ES,1,727600,260,500,690
2023,3,07134090,10,467,PR,1,917800,30,30,96
2023,2,09011110,21,158,ES,7,1017500,1150,1149927,2283626
2023,12,09011110,21,87,ES,1,817800,187,187200,481785
2023,9,09011110,21,251,MG,1,817800,499,501253,1839002
2023,8,10061092,10,776,SP,1,717800,15,15,143
2023,8,10063019,10,434,SP,1,717600,500,500,117
2023,4,10059010,10,858,MT,1,917800,1321999,1321999,371157
2023,7,10063021,10,580,PR,1,927502,150,150,194
2023,7,10059010,10,200,PR,1,917800,10375,10375,4565
2023,10,10059010,10,359,MA,1,317903,22,22,21
2023,11,09011110,21,271,SP,1,817800,433,432000,1448493
2023,11,10063021,10,476,SP,1,817800,4648,4648,7743
2023,6,10063021,10,77,RJ,1,710251,60,60,278
2023,12,07133399,10,43,SP,1,817800,3,3,5
2023,12,07131090,10,301,PR,1,927700,10,10,22
2023,9,09011110,21,431,ES,1,717600,267,267000,745590
2023,5,11042300,10,325,AP,0,240151,19,164,76
2023,8,09011110,21,249,GO,1,817800,80,80000,249600
2023,11,10061092,10,580,MA,1,317903,300,300,356
2023,5,12019000,21,399,MG,1,817800,7839,7839228,4283041
2023,10,07133190,10,607,SP,1,727600,2,2,7
2023,1,09011110,21,827,MG,1,717600,1597,1599325,5483091
2023,11,07131090,10,580,SC,1,917800,3,3,3
2023,9,10059010,10,741,SP,1,817800,17,17,54
2023,7,10081090,10,77,RJ,1,812051,5,5,32
2023,3,11042300,10,200,PR,1,917800,875,875,416
2023,4,10059010,10,735,MT,1,917800,156000,156000,124080
2023,5,10062010,10,580,PA,0,210200,60,60,82
2023,5,12019000,21,63,MS,1,147852,33422,33422618,15985348
2023,10,10059010,10,317,RO,1,210200,1100000,1100000,241428
2023,11,10062020,10,467,PR,1,917800,20,20,83
2023,6,07133190,10,467,CE,1,317900,10,10,31
2023,8,10063021,10,149,RS,1,717600,15040,15040,10588
2023,3,07081000,10,467,MA,1,317903,3,3,8
2023,1,07133329,10,476,ES,1,727600,5,5,13
2023,8,10059010,10,169,PA,1,317903,500000,500000,141870
2023,9,07133190,10,77,RJ,1,717800,5,5,26
2023,10,07136090,10,580,PA,0,210200,5,5,10
2023,8,07133210,10,476,MA,1,317903,20,20,65
2023,1,07134090,10,467,SP,1,817800,65,65,325
2023,12,11042300,10,249,SP,1,817800,5406,5406,12762
2023,7,09011110,21,160,PR,1,817800,26,26400,114075
2023,6,10059010,10,589,AC,7,230154,96000,96000,18192
2023,11,07134090,10,741,MA,1,317903,55,55,232
2023,10,10071000,10,158,SP,4,817700,20,20,4
2023,4,09011110,21,87,MG,1,717600,284,283200,1071825
2023,1,10059010,10,493,PA,1,217800,3790544,3790544,1118831
2023,12,12019000,21,160,BA,1,317903,97020,97020076,51547495
2023,3,09011110,21,23,ES,1,717600,19,19200,50970
2023,4,10062020,10,455,RJ,1,812051,350,350,408
2023,6,07081000,10,580,SC,1,917800,10,10,7
2023,1,10061091,10,232,RJ,1,710200,2,2,6
2023,12,10063011,10,573,RS,1,1017700,2000000,2000000,583840
2023,8,09011110,21,580,ES,1,717600,38,38000,95213
2023,10,10063021,10,53,ES,1,727600,240,240,247
2023,3,09011110,21,275,BA,1,927700,57,57525,212206
2023,1,07133990,10,858,PA,1,217800,200000,200000,206400
2023,6,10063011,10,325,AP,15,240151,1980,1980,695
2023,1,10063021,10,77,RJ,1,717600,135,135,716
2023,7,09011110,21,23,ES,1,817800,85,85747,303368
2023,7,09011110,21,232,MG,1,817800,324,324000,1089083
2023,4,12019000,21,161,MS,1,817800,18515,18515268,9842449
2023,8,10063011,10,442,SC,1,927700,47300,47300,37242
2023,5,12019000,21,160,PR,1,1017700,48215,48215445,26621020
2023,11,07133190,10,576,MT,1,917800,96000,96000,52600
2023,2,19043000,10,476,RJ,1,710251,15,15,42
2023,12,07133399,10,467,SP,1,817800,30,30,99
2023,9,10059010,10,53,MG,1,817800,2131274,2131274,468030
2023,7,10063019,10,580,SP,1,817800,3265,3265,719
2023,11,10059010,10,493,MT,1,217800,915810,915810,189756
2023,2,09011110,21,246,MG,1,717600,238,237600,756473
2023,2,12019000,21,245,MT,1,227600,161511,161512066,93561369
2023,2,12019000,21,160,MT,1,227600,34795,34794640,20030407
2023,4,09011110,21,427,MG,1,817800,250,250270,1059612
2023,12,09011110,21,169,SP,1,817800,100,99980,364578
2023,7,12019000,21,386,MT,1,227600,31927,31927400,14128194
2023,1,10063021,10,325,AP,9,240151,900,900,902
2023,6,07133399,10,434,SC,1,917800,1,1,9
2023,5,09011110,21,827,SP,1,817800,192,191750,823564
2023,7,10063019,10,80,SP,1,817800,2460,2460,612
2023,10,10059010,10,81,MT,1,217800,90301231,90301231,20607945
2023,2,10059010,10,586,GO,7,917500,30500,30500,14488
2023,10,09011110,21,676,SP,1,817800,267,267489,866602
2023,6,10063021,10,232,ES,1,727600,245,245,303
2023,6,07133190,10,80,SP,1,817800,9,9,45
2023,3,10063021,10,434,AM,1,227600,15,15,118
2023,7,12019000,21,776,MS,1,817800,1161,1161446,580406
2023,5,09011110,21,827,MG,1,717800,486,487200,1789208
2023,9,12019000,21,586,PR,7,917500,929,928410,420208
2023,8,09011110,21,538,ES,1,817800,22,21600,55487
2023,4,07133399,10,23,RJ,1,717600,5,5,16
2023,5,12019000,21,573,PI,1,317903,8274,8273918,4535759
2023,12,10051000,10,169,MG,1,817800,21604,21604,152450
2023,6,10063021,10,232,SP,1,817800,450,450,1824
2023,1,07081000,10,63,RJ,1,227600,3,3,21
2023,1,09011110,21,607,SP,1,817800,60,59950,233845
2023,6,10063021,10,359,SP,1,817800,800,800,1781
2023,5,07134090,10,351,ES,1,727600,8,8,27
2023,4,10081090,10,580,SP,1,817800,5,17,18
2023,8,07133321,10,301,PA,1,217800,15,15,18
2023,3,12019000,21,858,SP,1,817800,51,51000,30137
2023,12,09011110,21,149,MG,1,717600,114,115100,364204
2023,4,12019000,21,372,PR,1,817800,499,498922,280366
2023,12,10063019,10,741,PA,1,217800,12,12,29
2023,8,10061092,10,850,RS,1,1017700,65439100,65439100,24477172
2023,2,10063011,10,434,RS,1,1017700,725,725,920
2023,8,12019000,21,493,PA,1,217800,8085,8085665,3946620
2023,6,10061092,10,163,SP,1,817800,45,45,314
2023,3,07133399,10,538,SP,1,817800,13,13,47
2023,10,07131090,10,628,SP,1,817800,20,20,77
2023,3,12019000,21,245,PA,1,217800,681,680218,382972
2023,11,10059010,10,580,SP,1,927700,25,25,86
2023,1,07134090,10,434,PR,1,917800,5,5,14
2023,5,07133319,10,77,SP,1,817800,30,30,122
2023,11,07133399,10,628,SP,1,817800,14002,14002,17880
2023,3,12019000,21,161,MA,1,317903,10064,10064073,5296984
2023,10,10059010,10,77,SC,1,927700,3,3,8
2023,6,09011110,21,756,MG,1,817800,57,57550,238479
2023,7,10059010,10,399,GO,1,817800,71509059,71509059,16987908
2023,1,10062020,10,580,RS,1,1017700,52,52,93
2023,5,07133399,10,741,RJ,1,717800,51,51,193
2023,12,09011110,21,427,MG,1,817800,423,425950,1539020
2023,4,09011110,21,251,MG,1,817800,626,326225,1120945
2023,9,10059010,10,169,MT,1,917800,280000,280000,211436
2023,12,07134090,10,351,RS,1,1017700,10,10,139
2023,8,10059010,10,372,PR,1,917800,21403246,21403246,4923200
2023,1,07133319,10,232,RS,1,1017700,10,10,66
2023,9,07133190,10,232,SP,1,817800,3,3,19
2023,1,07133190,10,858,PA,1,217800,182070,182070,112027
2023,12,07133590,10,361,MT,1,917800,585420,585420,477436
2023,3,12019000,21,160,PA,1,317903,19024,19026814,10277441
2023,12,12019000,21,160,SP,1,817800,136703,136704531,70989471
2023,11,12019000,21,372,PR,1,927502,3687,3687900,1999837
2023,6,07133399,10,476,RJ,1,710251,8,8,26
2023,11,11042300,10,249,SP,1,817800,3360,3360,5738
2023,9,12019000,21,23,SP,4,817600,0,252,457
2023,9,10059010,10,403,MT,1,917800,104000,104000,75400
2023,2,10063021,10,476,SP,1,717600,210,210,340
2023,1,07134090,10,476,PR,1,917800,10,10,73
2023,2,07133399,10,476,RJ,1,717600,43,43,148
2023,8,07133319,10,434,SC,1,927700,3,3,14
2023,12,07133399,10,607,SP,1,817800,17012,17012,20552
2023,11,12019000,21,858,TO,1,517800,2577,2576430,1372258
2023,11,10063021,10,232,PA,1,217800,150,150,231
2023,10,10063011,10,232,PR,1,917800,200,200,178
2023,5,07133329,10,580,RJ,1,717600,10,10,32
2023,12,10059010,10,858,BA,1,317903,2821770,2821770,613327
2023,9,10029000,10,301,PR,1,917800,4,4,13
2023,12,10063021,10,65,RS,1,1017700,21098,21098,17659
2023,12,10063019,10,467,PR,1,917800,20,20,18
2023,5,07133399,10,232,RS,1,1017700,5,5,16
2023,4,07133329,10,232,RJ,1,717600,9,9,21
2023,12,10062010,10,325,PA,15,240151,555,555,526
2023,10,09011110,21,251,MG,1,717800,114,115175,438900
2023,1,07133329,10,538,RJ,1,717600,18,18,53
2023,9,10062020,10,158,RS,7,1017500,10000,10000,31835
2023,7,10062020,10,23,PA,1,217800,30,30,35
2023,10,09011110,21,59,BA,1,717800,378,379189,1068620
2023,1,07133319,10,476,RS,1,1017700,15,15,65
2023,9,09011110,21,111,SP,4,817600,0,750,4777
2023,5,10063011,10,127,RS,1,1017700,97830,97830,67198
2023,11,09011110,21,59,MG,1,717800,38,38350,132691
2023,9,10059010,10,858,MG,1,817800,41422954,41422954,9620699
2023,7,07133399,10,628,PA,1,217800,5,5,56
2023,4,07133319,10,476,RS,1,1017700,5,5,39
2023,6,07131090,10,163,SP,1,817800,10,10,70
2023,5,07133399,10,391,MG,1,817800,63000,63000,40489
2023,12,07133319,10,580,MA,1,317903,10,10,21
