CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB
2025,4,23040090,21,573,SP,1,817800,5700,5700000,2106093
2025,1,10059090,10,586,PR,7,917500,806,806,1016
2025,1,10063021,10,741,ES,1,727600,474,474,1243
2025,1,10059010,10,40,MT,1,917800,260000,260000,144020
2025,6,10063021,10,580,SC,1,927800,50,50,158
2025,4,12019000,21,493,AC,1,227600,6750,6750169,2582878
2025,1,10063019,10,434,SP,1,917800,360,360,557
2025,3,10062010,10,386,RJ,1,812051,20,20,88
2025,3,12019000,21,493,AC,1,227600,203,203050,80207
2025,3,10059090,10,434,PE,1,417902,13,13,23
2025,3,15079011,21,850,MS,7,260151,165,165386,197344
2025,4,10059010,10,372,SC,1,927700,13628056,13628056,3301343
2025,6,15079011,21,105,RJ,1,717600,0,50,146
2025,2,10059010,10,77,MA,1,317903,20,20,35
2025,6,10063011,10,361,RS,1,1017800,100,100,253
2025,1,15079011,21,301,ES,1,727600,0,81,191
2025,2,12019000,21,160,BA,1,317903,3412,3412217,1338447
2025,5,12019000,21,576,RS,1,817800,0,37,14
2025,6,23040010,21,603,GO,1,817800,63101,63101300,20263994
2025,3,23040090,21,245,MS,1,917800,2215,2215477,726445
2025,2,10063011,10,476,RS,1,1017700,370,370,637
2025,4,10063021,10,580,BA,1,517800,250,250,363
2025,3,10062020,10,628,ES,1,727600,2,2,105
2025,5,10063021,10,77,SC,1,927800,260,260,724
2025,2,15071000,21,741,BA,1,517800,0,22,57
2025,6,12019000,21,245,TO,1,217800,9485,9484404,3910935
2025,2,23040010,21,776,MS,1,817800,3905,3905001,1319212
2025,4,10063011,10,383,RS,1,1017700,26040,26040,18749
2025,3,10062020,10,351,SC,1,917800,40,40,113
2025,4,23040010,21,365,SP,1,917800,28395,28394525,9596723
2025,2,23040090,21,232,RS,1,1017700,40700,40700000,13682746
2025,6,10063011,10,351,PR,1,917800,10,10,9
2025,5,12019000,21,776,MG,1,727600,1500,1500000,582750
2025,1,10063021,10,741,SP,1,717600,320,320,894
2025,3,23040010,21,776,MS,1,817800,8614,8614012,2932737
2025,6,10063021,10,434,RJ,1,717600,670,670,1942
2025,1,15079019,21,538,RS,1,1017700,0,135,321
2025,2,10059010,10,301,SC,1,917800,91820,91820,27105
2025,3,10063011,10,476,SC,1,927502,50,50,69
2025,1,10063021,10,163,PA,1,217800,90,90,160
2025,2,10063011,10,580,SP,1,927800,1080,1080,1492
2025,3,15079019,21,169,PR,1,817800,46,45850,92650
2025,2,12019000,21,160,MS,1,727600,2524,2523750,1045009
2025,6,12019000,21,580,SP,1,817800,1,3,58
2025,6,23040010,21,573,SC,1,917800,1000,1000000,336150
2025,3,23040090,21,23,BA,1,517800,30038,30037945,10443292
2025,4,23040010,21,776,RS,1,1017700,17700,17700000,6217234
2025,1,10062020,10,434,PA,1,217800,20,20,306
2025,3,10063021,10,351,ES,1,710251,8,40,308
2025,3,15071000,21,81,MS,1,917800,2132,2131689,2296320
2025,3,12019000,21,160,RR,1,227600,1975,1975375,798526
2025,4,10063011,10,538,AL,1,517800,375,375,441
2025,3,12019000,21,827,RO,1,210200,43940,43940000,17188381
2025,4,10063021,10,386,SP,1,817800,755,755,881
2025,6,10059010,10,301,RJ,1,717600,21,21,30
2025,1,15079019,21,77,PR,1,927700,0,0,70
2025,5,10062010,10,476,PE,1,440151,200,200,461
2025,1,10063011,10,275,CE,1,317900,5,5,15
2025,3,10063021,10,43,RJ,1,717800,4,4,36
2025,4,10059010,10,372,PR,1,927700,7557129,7557129,1830685
2025,5,10063011,10,77,RS,1,1017800,50,50,150
2025,4,10063011,10,845,SC,7,1017701,19200,19200,13799
2025,3,10059090,10,434,SC,1,917800,20,20,38
2025,1,10059010,10,403,MT,1,917800,51000,51000,23558
2025,4,15079011,21,580,ES,1,710251,0,50,91
2025,6,10059010,10,589,MT,7,230154,448000,448000,83776
2025,6,10059010,10,850,MT,7,260151,89640,89640,32570
2025,4,23040010,21,275,SC,1,917800,3000,3000000,1007610
2025,4,23040090,21,858,RS,1,1017700,59103,59103850,19649237
2025,4,12019000,21,776,GO,1,727600,82911,82911187,32162768
2025,5,23040010,21,741,MG,1,817800,509,511050,382257
2025,2,12019000,21,528,MT,1,227600,21959,21958750,8006497
2025,4,23040010,21,160,MG,1,817800,106,105600,87328
2025,4,10063029,10,163,PR,1,917800,100,100,363
2025,3,10063011,10,97,RS,7,147600,12000,12000,7864
2025,6,12019000,21,160,ND,1,517800,21425,9419112,3761334
2025,2,10063021,10,337,RR,7,260152,10477,10477,11448
2025,4,23040010,21,573,MG,1,817800,5332,5332488,4156543
2025,2,10063011,10,476,MA,1,317903,10,10,15
2025,2,23040010,21,776,MG,1,817800,3006,3006453,971746
2025,5,15079011,21,580,SC,1,917800,0,30,51
2025,1,15079011,21,337,MT,1,817800,8,8351,11806
2025,5,10062020,10,301,PA,1,217800,130,130,127
2025,5,10059010,10,372,GO,1,917800,3193611,3193611,830727
2025,5,10061010,10,628,SP,4,817700,2,2,4
2025,1,10063021,10,158,RS,7,1017500,75020,75020,57143
2025,1,10063021,10,77,PE,1,440151,250,250,607
2025,4,10063011,10,476,BA,1,517800,500,500,401
2025,2,10063021,10,476,CE,1,420154,200,200,377
2025,2,15079011,21,580,RJ,1,717800,0,16,170
2025,5,12019000,21,369,MS,1,917800,25855,25854920,10082368
2025,3,10059010,10,365,RS,1,1017700,25914742,25914742,5951491
2025,1,12019000,21,275,PR,1,917800,204,204000,116711
2025,6,10063021,10,573,SC,1,917800,25,25,158
2025,4,10063011,10,476,PR,1,927700,250,250,240
2025,4,10063011,10,580,ES,1,727600,350,350,332
2025,3,12019000,21,369,GO,1,817800,23093,23093574,8683842
2025,3,10051000,10,289,SP,1,817800,260568,260568,774575
2025,2,10059010,10,845,RS,7,1010253,80000,80000,14815
2025,4,10063021,10,580,RJ,1,812051,67,59,220
2025,1,10059010,10,81,SP,1,927700,316,316,66
2025,3,10062020,10,301,RJ,1,727600,10,10,32
2025,6,10063021,10,467,AM,1,227600,100,100,165
2025,6,10063021,10,695,SC,1,927800,170,170,631
2025,4,10062020,10,43,RJ,1,717600,10,10,22
2025,3,12019000,21,776,SC,1,917800,58,57883,23911
2025,2,10062010,10,434,SC,1,917800,520,520,588
2025,1,15079019,21,628,SP,1,817800,0,54,102
2025,1,10059090,10,160,MG,4,817700,400,152,20
2025,3,15079011,21,434,SP,1,812051,0,97,207
2025,1,10064000,10,87,RS,1,1017700,51000,51000,23460
2025,2,15071000,21,81,GO,1,917800,3050,3050013,3150244
2025,1,12011000,10,476,PR,1,927700,12,12,155
2025,3,10059010,10,586,PR,7,917500,9580,9580,7827
2025,4,10063021,10,538,AL,1,517800,25,25,123
2025,5,15071000,21,361,GO,1,917800,11895,11895517,11801595
2025,1,12019000,21,476,SP,1,927700,0,10,62
2025,2,10063021,10,580,ES,1,717800,150,150,59
2025,4,12019000,21,827,SP,1,817800,3247,3246707,1259608
2025,5,10059090,10,351,SC,1,927700,10,10,21
2025,6,10062010,10,628,RJ,1,717800,75,75,359
2025,2,12011000,10,607,SP,1,817800,25,25,59
2025,6,12019000,21,493,RO,1,210200,2000,2000000,796360
2025,5,12019000,21,372,PR,1,917800,29487,29485289,11691651
2025,3,15079019,21,431,ES,1,817800,12,11880,20079
2025,5,10059010,10,586,PR,7,917501,19500,19500,10908
2025,2,10063021,10,77,AL,1,417900,10,10,17
2025,4,15079019,21,573,RJ,1,717600,0,18,59
2025,3,10059010,10,589,MT,1,817800,101606,101606,45468
2025,4,10063021,10,77,PE,1,417900,15,15,19
2025,4,10063029,10,434,ES,1,727600,250,250,551
2025,4,10063011,10,53,RS,1,1017700,300,300,367
2025,6,23040090,21,573,BA,1,517800,19523,19522830,6267511
2025,1,23040090,21,670,MS,1,917800,5000,5000000,1550000
2025,5,12019000,21,827,AM,1,227600,854,854437,316877
2025,2,15079011,21,586,MT,7,917500,100,100216,113779
2025,6,10063011,10,232,SP,1,817800,10,10,56
2025,6,15079019,21,158,SP,7,1017500,11,10800,16200
2025,6,10063011,10,476,BA,1,510353,30,30,19
2025,6,15071000,21,361,MG,1,917800,2597,2597110,2600311
2025,2,10063021,10,434,PE,1,417902,100,100,127
2025,1,10059010,10,289,GO,1,927700,108000,108000,39364
2025,3,10059090,10,434,ES,1,727600,20,20,90
2025,3,12019000,21,820,PA,1,217800,236,235578,92877
2025,3,12019000,21,372,SP,1,927700,1199,1198860,461824
2025,2,10063021,10,77,SC,1,917800,400,400,339
2025,1,10059010,10,372,MA,1,317903,1088751,1088751,212972
2025,1,23040090,21,386,PR,1,817800,1000,1000000,393850
2025,5,10061091,10,580,ES,1,727600,100,100,263
2025,3,10063021,10,741,RJ,1,812051,285,285,1541
2025,3,12019000,21,538,SP,1,817800,0,5,66
2025,1,10063021,10,538,RJ,1,717800,100,100,491
2025,5,10061092,10,434,PA,1,217800,300,300,595
2025,1,15071000,21,850,RR,7,260151,1080,1078680,1109681
2025,6,10059010,10,434,ES,1,727600,6,6,13
2025,5,12019000,21,160,MA,1,217800,727,727340,288313
2025,6,23040010,21,776,MG,1,817800,100,100000,64156
2025,6,12019000,21,776,ND,1,817800,17000,17000000,8500000
2025,6,10059090,10,351,SP,1,817800,10,10,9
2025,3,12019000,21,776,AC,1,227600,605,605190,249925
2025,1,23040090,21,190,MT,1,817800,513,513000,199193
2025,3,10063019,10,607,SP,1,927700,210,210,247
2025,1,10063021,10,705,AL,1,417902,50,50,68
2025,6,10062010,10,573,RJ,1,717600,70,70,454
2025,1,12019000,21,369,GO,1,917800,36,35765,14636
2025,3,10063019,10,741,SP,1,917800,1000,1000,225
2025,5,23040010,21,845,RS,7,1017701,3,3000,6930
2025,5,10061092,10,476,AM,1,227600,150,150,702
2025,1,15079011,21,476,AL,1,417902,32,32,68
2025,5,15079011,21,770,GO,1,927800,100,100183,138025
2025,2,10063019,10,351,SP,1,917800,150,150,181
2025,5,10063011,10,267,RS,1,1017700,350,350,285
2025,6,12019000,21,573,AM,1,227600,551,550888,212246
2025,4,10059090,10,476,CE,1,317900,25,25,52
2025,1,15079011,21,301,RS,1,1017700,1222,99,165
2025,1,15071000,21,81,SP,1,917800,2000,2000000,2098612
2025,4,23040010,21,399,MT,1,817800,2400,2400000,826440
2025,4,10062010,10,580,SC,1,1017700,250,250,378
2025,4,10061092,10,249,RS,4,817700,0,0,10
2025,6,15079011,21,850,MT,1,817800,185,185472,261503
2025,4,10063021,10,97,AC,7,230155,2820,2820,1856
2025,6,10062020,10,434,RJ,1,717800,100,100,95
2025,4,15079011,21,580,ES,1,817800,0,54,81
2025,2,23040010,21,365,SP,1,817800,5055,5055336,1725350
2025,2,10059010,10,476,BA,1,517800,3,3,4
2025,4,10063011,10,190,SP,1,817800,10,10,55
2025,3,10063021,10,589,MT,7,230154,128040,128040,100191
2025,3,15079011,21,77,PR,1,917800,0,40,121
2025,2,15079011,21,199,MS,1,917800,81,80877,106989
2025,2,12019000,21,776,PR,1,917800,21,21000,22090
2025,6,10063019,10,434,PR,1,917800,485,485,492
2025,1,10059010,10,815,GO,1,817800,27900,27900,9898
2025,3,10062010,10,88,PE,1,440151,100,100,473
2025,1,12019000,21,776,SP,1,917800,11568,11567511,4733017
2025,3,12019000,21,240,MT,1,227600,16323,16323025,6381129
2025,6,10063011,10,467,SP,1,717600,25,25,169
2025,1,10063011,10,538,RS,1,1017700,350,350,544
2025,4,10062010,10,741,RJ,1,717800,130,130,874
2025,6,10059090,10,434,SP,1,917800,3,3,4
2025,6,10063021,10,199,RS,1,717600,24000,24000,12960
2025,5,15079011,21,467,SC,1,927700,0,90,224
2025,3,23040010,21,365,MG,1,817800,2807,2807007,973077
2025,3,10062010,10,83,RJ,1,717600,100,100,530
2025,4,10063021,10,325,AP,7,240151,600,152,509
2025,2,10063011,10,467,RS,1,1017700,200,200,258
2025,3,10059090,10,301,RJ,1,717600,5,5,15
2025,1,23040010,21,365,MG,1,817800,549,548520,190413
2025,4,10062010,10,580,RJ,1,717800,100,100,197
2025,2,10063019,10,628,SP,1,717800,10,10,54
2025,1,10061091,10,77,RJ,1,717600,3,3,10
2025,5,10063029,10,467,RJ,1,717800,10,10,59
2025,2,23040010,21,23,MT,1,240152,18943,18943098,15781116
2025,6,12019000,21,576,MG,1,817800,214,214256,82587
2025,5,23040090,21,275,RS,1,917800,633,632958,207079
2025,2,10051000,10,647,MG,1,817800,2460,2460,4413
2025,5,10059090,10,434,CE,1,317900,26,26,48
2025,5,15079011,21,476,RS,1,1017700,0,300,673
2025,4,10063021,10,476,BA,1,510353,30,30,106
2025,1,10059010,10,160,MA,1,317903,1278884,1278884,269934
2025,1,10063021,10,476,AL,1,440151,300,300,307
2025,3,10063011,10,628,ES,1,727600,150,150,156
2025,4,10063021,10,267,RS,1,1017700,120,120,109
2025,6,15079019,21,676,MG,4,817600,0,25,9
2025,6,15079011,21,580,SC,1,927700,54,144,322
2025,1,15079011,21,351,BA,1,517800,0,180,404
2025,2,23040010,21,81,GO,1,817800,7000,7000000,2440000
2025,1,10063011,10,476,PR,1,927700,100,100,90
2025,2,10063011,10,434,AL,1,417900,120,120,619
2025,3,10063021,10,81,MA,1,317903,200,200,387
2025,4,10051000,10,756,MT,4,817600,3,3,15
2025,2,10063021,10,741,AL,1,517800,12,12,101
2025,4,12019000,21,160,TO,1,217800,286,286188,112018
2025,4,15079011,21,476,RJ,1,817800,0,49,123
2025,1,10063029,10,741,RS,1,1017700,20,20,32
2025,6,12019000,21,827,PA,1,217800,5000,5000000,2006300
2025,4,15079011,21,434,RS,1,1017700,0,54,113
2025,2,10063021,10,476,RS,1,1017800,81,81,111
2025,6,10062010,10,741,MA,1,317903,210,210,295
2025,6,10062020,10,105,RJ,1,717600,80,80,266
2025,3,10059010,10,372,ND,1,917800,22500000,21025031,5515111
2025,3,10062020,10,580,RJ,1,717600,50,50,115
2025,3,15079011,21,607,PR,1,917800,0,30,48
2025,4,10062020,10,467,SP,1,817800,253,253,259
2025,4,10059090,10,850,RR,7,260151,30000,30000,165547
2025,2,10059010,10,169,MT,1,917800,520000,520000,225686
2025,5,15079011,21,467,PR,1,917800,0,81,134
2025,3,15079011,21,43,RJ,1,710251,0,54,144
2025,3,10059010,10,603,MT,1,817800,95200,95200,53217
2025,1,15079011,21,586,MT,7,917500,75,75162,90492
2025,6,10063021,10,351,SP,1,917800,220,220,232
2025,3,15079011,21,477,ES,1,727600,0,63,158
2025,2,15071000,21,361,MS,1,817800,3210,3209650,3436829
2025,1,10059010,10,399,RJ,1,717800,6,6,9
2025,2,15079011,21,301,RS,1,1017800,0,54,87
2025,6,15079011,21,776,SP,1,817800,0,0,158
2025,6,12019000,21,369,GO,1,917800,1761,1760774,698605
2025,2,10059010,10,372,BA,1,317903,24342509,24342509,4745493
2025,4,10061092,10,476,PA,1,217800,150,150,237
2025,2,10059010,10,372,SP,1,817800,45984,45984,9109
2025,2,10063021,10,580,RJ,1,717600,5,5,28
2025,1,15079011,21,628,SP,1,817800,0,0,111
2025,3,10063021,10,232,RJ,1,717800,50,50,246
2025,4,10051000,10,275,PR,4,817600,1,1,15
2025,1,15079011,21,301,SP,1,817800,0,0,232
2025,6,23040090,21,275,ND,1,1017700,16000,16000000,5478560
2025,4,10063021,10,301,BA,1,517800,200,200,244
2025,6,23040090,21,383,MT,1,817800,19558,19557510,6657415
2025,5,10063021,10,53,PR,1,917800,25,25,22
2025,5,10059090,10,580,MA,1,317903,15,15,37
2025,1,15079011,21,580,PA,0,210200,0,7,21
2025,5,15079011,21,434,SP,1,717600,0,0,277
2025,3,10062010,10,249,RS,1,1017700,2500,2500,2225
2025,6,10062020,10,163,MA,1,317903,60,60,96
2025,3,10063011,10,351,PR,1,917800,225,225,306
2025,6,15079011,21,87,RJ,1,717800,0,23,52
2025,6,10063021,10,467,RJ,1,717600,250,250,263
2025,3,10011900,10,88,PE,1,440151,100,100,93
2025,1,10063011,10,301,RJ,1,710251,100,100,149
2025,1,10063011,10,301,RJ,1,717800,417,417,532
2025,6,15079011,21,741,ES,1,717600,0,54,84
2025,6,10063021,10,467,SC,1,927700,200,200,293
2025,1,23040090,21,603,MT,1,817800,43159,43158950,17169493
2025,1,12019000,21,160,ES,1,727600,9,9050,3965
2025,1,10063021,10,163,RS,1,1017700,200,200,235
2025,4,10063021,10,476,ES,1,817800,500,500,648
2025,3,10059090,10,538,ES,1,727600,23,23,132
2025,3,10059090,10,580,SP,1,817800,10,10,11
2025,4,23040010,21,603,MT,1,817800,38490,38490240,13354402
2025,5,10063021,10,695,PR,1,917800,25,25,45
2025,4,23040010,21,556,RS,1,1017700,9750,9750425,3378620
2025,5,15079011,21,83,SP,1,817800,0,0,76
2025,5,10063021,10,467,PA,0,210200,200,200,264
2025,5,10063021,10,538,BA,1,517800,200,200,215
2025,5,10059090,10,476,ES,1,727600,50,50,198
2025,4,15079011,21,249,MG,1,817800,270,270,594
2025,6,10063011,10,301,RJ,1,710251,50,50,63
2025,6,10063011,10,467,CE,1,217800,10,10,11
2025,4,10063021,10,538,RJ,1,717800,60,60,50
2025,2,10063021,10,301,RS,1,1017800,40,40,47
2025,2,10059090,10,476,ES,1,710251,20,20,139
2025,3,23040010,21,23,GO,1,817800,34835,34835170,17250725
2025,5,10063021,10,351,SC,1,927502,220,220,253
2025,6,12019000,21,190,GO,1,817800,24806,24807562,9835840
2025,5,10059010,10,628,PR,1,917800,400,400,357
2025,2,10063011,10,434,RS,1,1017700,300,300,428
2025,2,23040090,21,81,MG,1,817800,2728,2727890,904541
2025,5,15079011,21,741,SP,1,817800,0,134,286
2025,1,10063021,10,83,SP,1,917800,150,150,362
2025,5,15079011,21,249,MG,1,817800,0,360,676
2025,6,10063021,10,399,SP,1,817800,600,600,264
2025,4,15079011,21,249,SP,1,817800,1,540,923
2025,5,15079011,21,351,CE,1,417900,30,0,48
2025,5,10063021,10,741,PE,1,417902,20,20,48
2025,6,10063021,10,467,SC,1,917800,300,300,236
2025,3,15079011,21,476,AL,1,440151,0,50,90
2025,3,15079011,21,850,PR,7,260151,165,164722,196554
2025,6,15079011,21,476,RJ,1,717800,0,63,196
2025,2,15079019,21,434,AL,1,440151,2,2,16
2025,1,23040090,21,628,PR,1,917800,525,525000,377931
2025,2,10059010,10,59,MT,1,817800,24478132,24478132,5162929
2025,2,10063021,10,476,ES,1,710251,100,100,259
2025,3,10063011,10,434,AL,1,517800,150,150,180
2025,1,10059010,10,467,SP,1,817800,3,3,11
2025,4,12019000,21,160,GO,1,817800,1440412,1440411266,550911061
2025,4,10011100,10,586,RS,7,917500,48000,48000,36000
2025,4,23040010,21,23,GO,1,817800,12132,12131578,11418832
2025,5,12019000,21,160,MG,1,817800,794714,794715149,314141266
2025,5,10063021,10,476,PR,1,917800,205,205,363
2025,6,10063021,10,301,SP,1,917800,175,175,347
2025,5,12019000,21,245,MA,1,317903,92737,92739294,36117205
2025,2,12019000,21,81,PR,1,917800,40153,40152709,15796335
2025,2,12019000,21,160,PR,1,1017700,20923,20923633,7987048
2025,6,12019000,21,160,MG,1,817800,463288,463292741,185473154
2025,3,10063011,10,845,SP,1,817800,2460,2460,2335
2025,2,23040090,21,23,PI,1,517800,26134,26133892,11139861
2025,3,10063021,10,88,PE,1,440151,75,75,95
2025,3,15079019,21,476,RJ,1,710251,0,72,193
2025,1,15079011,21,232,RJ,1,717600,0,115,384
2025,5,10063029,10,476,PR,1,927800,200,200,142
2025,6,15079011,21,386,SP,1,817800,0,180,349
2025,4,12019000,21,161,PR,1,817800,85,84655,33475
2025,4,12019000,21,245,RO,1,227600,89921,89920243,32898367
2025,4,12019000,21,493,MT,0,210200,53923,53922735,20882955
2025,2,12019000,21,160,MG,1,817800,149773,149770694,58397154
2025,5,12019000,21,160,GO,1,727600,175070,175071014,68170589
2025,5,12019000,21,827,MT,1,240152,47510,47508873,18733045
2025,2,12019000,21,81,MS,1,917800,2774,2773843,1107887
2025,6,10063021,10,43,RJ,1,717600,150,150,824
2025,2,10059010,10,372,MG,1,927700,797511,797511,194835
2025,1,15079011,21,199,PR,1,927502,108,107836,132797
2025,2,23040090,21,23,RS,1,1017700,14292,14292305,4767634
2025,6,12019000,21,81,MT,1,227600,26256,26255383,10435240
2025,2,23040090,21,275,PR,1,917800,85732,85730673,30186390
2025,3,10063029,10,741,SP,1,812051,100,100,866
2025,1,10059010,10,240,MT,1,227600,69773964,69773964,14868577
2025,3,23040010,21,858,RS,1,1017700,28516,28515797,9533677
2025,1,15071000,21,361,MG,1,917800,3593,3593153,3617971
2025,6,23040090,21,246,ND,1,917800,90000,90000000,34549800
2025,1,15079011,21,476,PR,1,917800,0,36,218
2025,6,12019000,21,628,PA,1,210200,19000,19000000,7565420
2025,5,23040010,21,365,SP,1,917800,16603,16602942,5452904
2025,4,15079011,21,589,GO,7,230154,47,46976,65205
2025,3,10062010,10,538,RJ,1,717600,182,182,895
2025,4,10061092,10,476,MA,1,317903,500,500,725
2025,6,12019000,21,858,BA,1,517800,66687,66687414,26893252
2025,4,10062020,10,301,RJ,1,717800,10,10,14
2025,4,12019000,21,776,TO,1,317903,61874,61874103,23608197
2025,5,12019000,21,160,MT,1,817800,1988428,1988431217,774673522
2025,5,10063011,10,695,PR,1,917800,30,30,21
2025,4,12019000,21,160,MT,1,917800,123781,123782056,48980079
2025,1,15071000,21,361,SC,1,917800,2289,2289832,2483156
2025,5,12019000,21,676,MT,0,210200,11762,11762465,4726982
2025,6,15071000,21,160,PR,1,917800,4523,4522550,4549739
2025,2,15079011,21,476,ES,1,717800,0,0,54
2025,6,10063021,10,163,SP,1,812051,150,150,475
2025,2,15079011,21,476,SP,1,817800,0,279,1455
2025,4,12019000,21,59,MT,1,210200,106756,106757347,42188348
2025,3,23040090,21,603,PR,1,917800,36922,36923442,12195276
2025,6,12019000,21,827,RO,1,227600,24443,24443044,9396984
2025,4,10059010,10,372,SC,1,927502,3212798,3212798,772411
2025,3,10059010,10,301,RJ,1,717600,4,4,9
2025,3,12019000,21,87,MT,1,817800,19556,19557384,7353265
2025,3,10061091,10,741,RJ,1,717800,1,1,3
2025,3,15071000,21,361,PR,1,917800,41053,41053208,42393383
2025,5,12019000,21,776,TO,1,317903,17655,17653425,7061083
2025,4,12019000,21,820,MT,1,210200,23439,23438628,9145115
2025,2,10063019,10,80,SP,1,812051,150,150,170
2025,1,10063021,10,845,SP,1,817800,75,75,109
2025,1,15079019,21,434,RS,1,1017700,0,131,327
2025,5,12019000,21,386,MT,1,217800,1944,1943392,721167
2025,4,15079011,21,434,PR,1,927700,0,128,204
2025,1,10063021,10,190,ES,1,917800,180,180,206
2025,5,10063011,10,434,RS,1,1017800,200,200,558
2025,6,12019000,21,160,SC,1,817800,0,13,5
2025,4,12019000,21,160,RS,1,817800,660,660965,261648
2025,5,12019000,21,160,MT,1,217800,748856,748861034,288449861
2025,4,12019000,21,81,MT,1,917800,196,195889,78062
2025,4,10063021,10,580,SP,1,817800,2157,2157,3953
2025,3,10059010,10,538,SP,1,817800,2,2,13
2025,5,12019000,21,493,MT,1,217800,82298,82294271,31984669
2025,5,12019000,21,776,GO,1,817800,19749,19749225,7676039
2025,1,15079011,21,580,SC,1,917800,36,76,236
2025,5,12019000,21,369,SP,1,917800,6193,6193606,2465339
2025,6,12019000,21,161,MS,1,817800,12037,12037157,4891895
2025,3,12019000,21,160,MT,1,727600,23836,23835908,9170754
2025,6,12019000,21,160,RO,1,227600,131781,131780827,50007973
2025,1,10062020,10,83,RS,1,1017700,14975,14975,12549
2025,2,12019000,21,59,MT,1,227600,14906,14906026,5291043
2025,2,10059010,10,59,RS,1,1017700,79520190,79520190,18690759
2025,3,10063021,10,580,PA,1,217800,200,200,328
2025,5,12019000,21,607,MT,1,217800,35320,35319827,13395421
2025,6,10063021,10,607,RS,1,717600,504000,504000,408984
2025,4,12019000,21,858,GO,1,927700,6216,6215953,2432428
2025,3,12019000,21,160,RO,1,227600,188723,188722611,69900695
2025,2,10051000,10,586,SP,7,917500,184604,184604,830471
2025,4,12019000,21,245,RO,0,210200,3400,3400000,1310564
2025,3,10059010,10,372,MT,1,927502,588319,588319,144034
2025,6,10063021,10,434,SP,1,917800,450,450,615
2025,2,12019000,21,160,MT,1,1017700,521,521222,195046
2025,1,10059010,10,369,MT,1,817800,68765667,68765667,14605210
2025,3,10063021,10,476,SP,1,817800,4590,4590,5011
2025,3,10063021,10,580,SC,1,927700,650,650,996
2025,2,10059010,10,160,SP,1,817800,0,0,3
2025,6,10063011,10,386,RS,1,1017700,1400,1400,903
2025,3,10059010,10,403,RS,1,1017700,81153383,81153383,18962586
2025,3,12019000,21,827,MA,1,317903,44268,44267629,17147086
2025,6,15079011,21,580,SC,1,927502,0,148,300
2025,4,15079011,21,580,PE,1,440151,0,18,56
2025,6,10063011,10,741,PR,1,917800,175,175,164
2025,4,12019000,21,160,MG,1,817800,1073418,1073415909,415359635
2025,6,10063021,10,375,MA,1,317903,385,385,1028
2025,6,10061092,10,163,MA,1,317903,250,250,463
2025,1,10059010,10,59,GO,1,927700,3021923,3021923,639161
2025,3,10063021,10,163,PA,1,217800,230,230,377
2025,6,15079019,21,580,SC,1,927800,117,116830,146969
2025,3,10061092,10,301,AM,1,227600,300,300,338
2025,5,15079011,21,607,ES,1,727600,0,72,196
2025,3,12019000,21,160,GO,1,727600,324419,324416794,124812935
2025,1,10063011,10,476,SP,1,817800,125,125,189
2025,4,10059010,10,580,SP,1,817800,9,9,19
2025,3,23040090,21,81,MT,1,817800,38504,38503385,12707686
2025,3,15079019,21,434,SP,1,817800,0,90,183
2025,2,10059010,10,240,MS,1,817800,500,500,109
2025,6,10059010,10,521,MT,1,210200,45808977,45808977,9760059
2025,4,10063019,10,741,SP,1,817800,90,90,110
2025,4,15071000,21,361,MG,1,917800,326,325434,351612
2025,4,10061092,10,580,MA,1,317903,1310,1310,2038
2025,6,12019000,21,776,MA,1,317903,17157,17157633,6574157
2025,4,12019000,21,827,MS,1,817800,5890,5889925,2290175
2025,6,12019000,21,493,MT,1,227600,43513,43514040,16109333
2025,5,12019000,21,493,MT,1,210200,99075,99074526,38767173
2025,5,10051000,10,267,MG,4,817700,1,1,1
2025,4,10063021,10,580,SC,1,917800,50,50,58
2025,4,10063029,10,476,SP,1,1017700,10,10,68
2025,2,12019000,21,607,MT,1,210200,57560,57560079,24384176
2025,2,12019000,21,820,MT,1,227600,60198,60198486,21987607
2025,2,12019000,21,160,PR,1,817800,4096,4098582,1687977
2025,3,23040090,21,275,GO,1,917800,11109,11109048,3779046
2025,3,15079011,21,163,PR,1,917800,0,1,1
2025,5,10059010,10,77,RS,1,1017700,25,25,37
2025,3,10059010,10,455,RS,1,1017700,21985000,21985000,5070135
2025,6,23040090,21,372,MT,1,917800,1493,1493149,515850
2025,4,23040090,21,573,PR,1,917800,36824,36823578,12428875
2025,3,10063021,10,77,RJ,1,717600,910,910,3971
2025,4,10063011,10,77,SC,1,927700,300,300,404
2025,1,10063011,10,741,AL,1,520100,250,250,428
2025,5,10059010,10,249,PR,1,927700,150,150,142
2025,1,15079019,21,827,SP,1,817800,0,25200,45698
2025,2,23040010,21,827,GO,1,817800,502,501600,312322
2025,2,10063019,10,580,SP,1,917800,350,350,446
2025,5,10059010,10,607,GO,1,817800,440,440,677
2025,5,12019000,21,81,RS,1,927700,1944,1943623,710433
2025,3,10051000,10,169,MG,1,817800,22130,22130,105173
2025,1,10063021,10,301,RJ,1,717600,394,394,715
2025,1,10063029,10,434,SP,1,817800,1139,1139,3746
2025,5,15079019,21,434,SP,1,817800,0,54,124
2025,2,10063019,10,607,SP,1,817800,275,275,104
2025,6,15079011,21,301,SC,1,917800,0,0,106
